,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
2641,IMG_1030,2048.0,2048.0,37.5897,127.0174,1.0,0.0,0.0,0.0,0.0
2642,IMG_1031,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2643,IMG_1032,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2644,IMG_1033,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2645,IMG_1034,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2646,IMG_1035,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2647,IMG_1036,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2648,IMG_1037,2048.0,2048.0,37.5897,127.0174,1.0,0.0,0.0,0.0,0.0
2649,IMG_1038,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2650,IMG_1039,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2651,IMG_1040,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2652,IMG_1041,2048.0,2048.0,37.5897,127.0174,1.0,0.0,0.0,0.0,0.0
2653,IMG_1042,2048.0,2048.0,37.5897,127.0174,1.0,0.0,0.0,0.0,0.0
2654,IMG_1043,2048.0,2048.0,37.5897,127.0174,1.0,0.0,0.0,0.0,0.0
2655,IMG_1044,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2656,IMG_1046,2048.0,2048.0,37.5897,127.0174,0.0,1.0,0.0,0.0,0.0
2657,IMG_1057,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2658,IMG_1058,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2659,IMG_1060,2048.0,2048.0,37.5283,126.9322,1.0,1.0,0.0,0.0,0.0
2660,IMG_1063,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2661,IMG_1066,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2662,IMG_1067,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2663,IMG_1068,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2664,IMG_1072,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2665,IMG_1076,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2666,IMG_1077,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2667,IMG_1078,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2668,IMG_1079,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2669,IMG_1080,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2670,IMG_1081,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2671,IMG_1082,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2672,IMG_1083,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2673,IMG_1084,2048.0,2048.0,37.5283,126.9322,0.0,0.0,1.0,0.0,0.0
2674,IMG_1085,2048.0,2048.0,37.5283,126.9322,0.0,0.0,1.0,0.0,0.0
2675,IMG_1086,2048.0,2048.0,37.5283,126.9322,0.0,0.0,1.0,0.0,0.0
2676,IMG_1089,2048.0,2048.0,37.5283,126.9322,0.0,0.0,0.0,0.0,1.0
2677,IMG_1090,2048.0,2048.0,37.5283,126.9322,0.0,0.0,0.0,0.0,1.0
2678,IMG_1091,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2679,IMG_1092,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2680,IMG_1093,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2681,IMG_1094,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2682,IMG_1095,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2683,IMG_1096,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2684,IMG_1100,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2685,IMG_1101,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2686,IMG_1105,2048.0,2048.0,37.5283,126.9322,1.0,1.0,0.0,0.0,0.0
2687,IMG_1106,2048.0,2048.0,37.5283,126.9322,1.0,1.0,0.0,0.0,0.0
2688,IMG_1108,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2689,IMG_1109,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2690,IMG_1110,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2691,IMG_1111,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2692,IMG_1112,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2693,IMG_1113,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2694,IMG_1114,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2695,IMG_1115,2048.0,2048.0,37.5283,126.9322,0.0,0.0,1.0,0.0,0.0
2696,IMG_1119,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2697,IMG_1120,2048.0,2048.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2698,IMG_1121,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2699,IMG_1122,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2700,IMG_1123,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2701,IMG_1124,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2702,IMG_1125,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2703,IMG_1126,2048.0,1538.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2704,IMG_1128,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2705,IMG_1129,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2706,IMG_1130,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2707,IMG_1131,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2708,IMG_1132,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2709,IMG_1137,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2710,IMG_1138,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2711,IMG_1139,2048.0,1538.0,37.5283,126.9322,1.0,0.0,0.0,0.0,0.0
2712,IMG_1145,2048.0,2048.0,37.5283,126.9322,0.0,1.0,0.0,0.0,0.0
2713,IMG_1156,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2714,IMG_1157,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2715,IMG_1158,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2716,IMG_1159,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2717,IMG_1160,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2718,IMG_1161,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2719,IMG_1162,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2720,IMG_1163,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2721,IMG_1165,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2722,IMG_1166,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2723,IMG_1167,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2724,IMG_1169,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2725,IMG_1171,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2726,IMG_1176,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2727,IMG_1177,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2728,IMG_1179,2448.0,2448.0,37.27583,127.4672,0.0,0.0,0.0,0.0,1.0
2729,IMG_1180,2448.0,2448.0,37.27583,127.4672,0.0,0.0,0.0,0.0,1.0
2730,IMG_1185,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2731,IMG_1186,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2732,IMG_1187,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2733,IMG_1188,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2734,IMG_1189,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2735,IMG_1190,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2736,IMG_1191,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2737,IMG_1193,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2738,IMG_1194,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2739,IMG_1195,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2740,IMG_1196,2448.0,2448.0,37.27583,127.4672,1.0,0.0,0.0,0.0,0.0
2741,sample01,3024.0,4032.0,37.63164,126.92836,1.0,0.0,0.0,0.0,0.0
2742,sample02,3024.0,4032.0,37.63155,126.92843,1.0,0.0,0.0,0.0,0.0
2743,sample03,3024.0,4032.0,37.63156,126.92845,1.0,0.0,0.0,0.0,0.0
2744,sample04,3024.0,4032.0,37.63149,126.92864,1.0,0.0,0.0,0.0,0.0
2745,sample05,3024.0,4032.0,37.63149,126.92864,1.0,0.0,0.0,0.0,0.0
2746,sample06,3024.0,4032.0,37.63154,126.92882,1.0,0.0,0.0,0.0,0.0
2747,sample07,3024.0,4032.0,37.63154,126.92882,1.0,0.0,0.0,0.0,0.0
2748,sample08,3024.0,4032.0,37.63157,126.92881,1.0,0.0,0.0,0.0,0.0
2749,sample09,3024.0,4032.0,37.63145,126.9288,1.0,0.0,0.0,0.0,0.0
2750,sample10,3024.0,4032.0,37.63248,126.92686,1.0,0.0,0.0,0.0,0.0
2751,sample11,3024.0,4032.0,37.63246,126.92691,1.0,0.0,0.0,0.0,0.0
2752,sample12,3024.0,4032.0,37.63245,126.92703,1.0,0.0,0.0,0.0,0.0
2753,sample13,3024.0,4032.0,37.6326,126.92693,1.0,0.0,0.0,0.0,0.0
2754,sample14,3024.0,4032.0,37.63255,126.92706,1.0,0.0,0.0,0.0,0.0
2755,sample15,3024.0,4032.0,37.63292,126.92493,1.0,0.0,0.0,0.0,0.0
2756,sample16,3024.0,4032.0,37.63292,126.92492,1.0,0.0,0.0,0.0,0.0
2757,sample17,3024.0,4032.0,37.63217,126.92422,1.0,0.0,0.0,0.0,0.0
2758,sample18,3024.0,4032.0,37.63226,126.92431,1.0,0.0,0.0,0.0,0.0
2759,sample19,3024.0,4032.0,37.63249,126.92429,1.0,0.0,0.0,0.0,0.0
2760,sample20,3024.0,4032.0,37.63272,126.92431,1.0,0.0,0.0,0.0,0.0
2761,sample21,3024.0,4032.0,37.63268,126.92435,1.0,0.0,0.0,0.0,0.0
2762,sample22,3024.0,4032.0,37.63265,126.92443,0.0,0.0,1.0,0.0,0.0
2763,sample23,3024.0,4032.0,37.63264,126.9244,0.0,0.0,1.0,0.0,0.0
2764,sample24,3024.0,4032.0,37.63266,126.92437,0.0,0.0,1.0,0.0,0.0
2765,sample25,3024.0,4032.0,37.63263,126.92426,0.0,0.0,1.0,0.0,0.0
2766,sample26,3024.0,4032.0,37.63261,126.92422,0.0,0.0,1.0,0.0,0.0
2767,sample27,3024.0,4032.0,37.63262,126.92421,0.0,0.0,1.0,0.0,0.0
2768,sample28,3024.0,4032.0,37.63341,126.92277,1.0,0.0,0.0,0.0,0.0
2769,sample29,3024.0,4032.0,37.63334,126.92268,1.0,0.0,0.0,0.0,0.0
2770,sample30,3024.0,4032.0,37.63335,126.92269,1.0,0.0,0.0,0.0,0.0
2771,sample31,3024.0,4032.0,37.63347,126.92278,0.0,0.0,0.0,0.0,1.0
2772,sample32,3024.0,4032.0,37.63344,126.9228,0.0,0.0,0.0,0.0,1.0
2773,sample33,3024.0,4032.0,37.63341,126.9228,0.0,0.0,0.0,0.0,1.0
2774,sample34,3024.0,4032.0,37.63341,126.9228,0.0,0.0,0.0,0.0,1.0
2775,sample35,3024.0,4032.0,37.63343,126.92278,1.0,0.0,0.0,0.0,0.0
2776,sample36,3024.0,4032.0,37.63341,126.92278,1.0,0.0,0.0,0.0,0.0
2777,sample37,3024.0,4032.0,37.63349,126.92277,1.0,0.0,0.0,0.0,0.0
2778,sample38,3024.0,4032.0,37.63353,126.92273,1.0,0.0,0.0,0.0,0.0
2779,sample39,3024.0,4032.0,37.6335,126.92271,1.0,0.0,0.0,0.0,0.0
2780,sample40,3024.0,4032.0,37.6336,126.92278,0.0,0.0,0.0,0.0,1.0
2781,sample41,3024.0,4032.0,37.63354,126.9227,0.0,0.0,0.0,0.0,1.0
2782,sample42,3024.0,4032.0,37.63352,126.92268,0.0,0.0,0.0,0.0,1.0
2783,sample43,3024.0,4032.0,37.63504,126.91989,1.0,0.0,0.0,0.0,0.0
2784,sample44,3024.0,4032.0,37.63479,126.92032,1.0,0.0,0.0,0.0,0.0
2785,sample45,3024.0,4032.0,37.63342,126.92261,0.0,1.0,0.0,0.0,0.0
2786,sample46,3024.0,4032.0,37.63336,126.92289,0.0,1.0,0.0,0.0,0.0
2787,sample47,3024.0,4032.0,37.63343,126.9229,0.0,0.0,0.0,0.0,1.0
2788,sample48,3024.0,4032.0,37.6334,126.92287,0.0,0.0,0.0,0.0,1.0
2789,sample49,3024.0,4032.0,37.63354,126.9229,0.0,1.0,0.0,0.0,0.0
2790,sample50,3024.0,4032.0,37.63354,126.92288,0.0,1.0,0.0,0.0,0.0
2791,sample51,3024.0,4032.0,37.6323,126.92436,1.0,0.0,0.0,0.0,0.0
2792,sample52,3024.0,4032.0,37.6323,126.92436,1.0,0.0,0.0,0.0,0.0
2793,sample53,3024.0,4032.0,37.63233,126.92463,1.0,0.0,0.0,0.0,0.0
2794,sample54,3024.0,4032.0,37.63232,126.92412,0.0,1.0,0.0,0.0,0.0
2795,sample55,3024.0,4032.0,37.63232,126.92412,0.0,1.0,0.0,0.0,0.0
2796,sample56,3024.0,4032.0,37.63241,126.92426,0.0,1.0,0.0,0.0,0.0
2797,sample57,3024.0,4032.0,37.63136,126.92863,1.0,0.0,0.0,0.0,0.0
2798,sample58,3024.0,4032.0,37.63136,126.92871,1.0,0.0,0.0,0.0,0.0
2799,sample59,3024.0,4032.0,37.6314,126.92883,0.0,0.0,0.0,0.0,1.0
2800,sample60,3024.0,4032.0,37.6314,126.92883,0.0,0.0,0.0,0.0,1.0
2801,sample61,3024.0,4032.0,37.63139,126.92883,0.0,0.0,0.0,0.0,1.0
2802,sample62,3024.0,4032.0,37.63138,126.92886,0.0,1.0,0.0,0.0,0.0
2803,sample63,3024.0,4032.0,37.63138,126.92883,0.0,1.0,0.0,0.0,0.0
2804,sample64,3024.0,4032.0,37.63137,126.92882,0.0,1.0,0.0,0.0,0.0
2805,sample65,3024.0,4032.0,37.63137,126.92885,1.0,0.0,0.0,0.0,0.0
2806,sample66,3024.0,4032.0,37.63137,126.92882,1.0,0.0,0.0,0.0,0.0
2807,sample67,3024.0,4032.0,37.63139,126.92883,1.0,0.0,0.0,0.0,0.0
2808,sample68,3024.0,4032.0,37.63141,126.92882,0.0,0.0,0.0,0.0,1.0
2809,sample69,3024.0,4032.0,37.63141,126.92883,0.0,0.0,0.0,0.0,1.0
2810,sample70,3024.0,4032.0,37.63141,126.92882,0.0,0.0,0.0,0.0,1.0
2811,sample71,3024.0,4032.0,37.6314,126.92879,0.0,0.0,1.0,0.0,0.0
2812,sample72,3024.0,4032.0,37.6314,126.9288,0.0,0.0,1.0,0.0,0.0
2813,sample73,3024.0,4032.0,37.6314,126.92881,0.0,0.0,1.0,0.0,0.0
2814,sample74,3024.0,4032.0,37.63161,126.92835,1.0,0.0,0.0,0.0,0.0
2815,sample75,3024.0,4032.0,37.63144,126.92865,1.0,0.0,0.0,0.0,0.0
2816,sample76,3024.0,4032.0,37.63153,126.92849,1.0,0.0,0.0,0.0,1.0
2817,sample77,3024.0,4032.0,37.63152,126.92855,1.0,0.0,0.0,0.0,1.0
2818,sample78,3024.0,4032.0,37.63155,126.92872,1.0,0.0,0.0,0.0,1.0
2819,sample79,3024.0,4032.0,37.63153,126.92866,0.0,0.0,0.0,0.0,1.0
2820,sample80,3024.0,4032.0,37.63153,126.92866,0.0,0.0,0.0,0.0,1.0
2821,sample81,3024.0,4032.0,37.63153,126.92866,0.0,0.0,0.0,0.0,1.0
2822,sample82,3024.0,4032.0,37.63118,126.92875,0.0,0.0,0.0,1.0,0.0
2823,sample83,3024.0,4032.0,37.6313,126.92871,0.0,0.0,0.0,1.0,0.0
2824,sample84,3024.0,4032.0,37.63145,126.92864,0.0,0.0,0.0,1.0,0.0
2825,sample85,3024.0,4032.0,37.63149,126.92862,0.0,0.0,0.0,1.0,0.0
2826,sample86,3024.0,4032.0,37.63151,126.92863,0.0,0.0,0.0,1.0,0.0
2827,sample87,3024.0,4032.0,37.63151,126.9286,0.0,0.0,0.0,1.0,0.0
2828,sample88,3024.0,4032.0,37.63147,126.92863,0.0,0.0,0.0,1.0,0.0
2829,sample89,3024.0,4032.0,37.63148,126.92863,0.0,0.0,0.0,1.0,0.0
2830,sample90,3024.0,4032.0,37.6315,126.92863,0.0,0.0,0.0,1.0,0.0
2831,sample91,3024.0,4032.0,37.63148,126.92861,0.0,0.0,0.0,1.0,0.0
2832,sample92,3024.0,4032.0,37.63154,126.92865,1.0,0.0,0.0,0.0,0.0
2833,sample93,3024.0,4032.0,37.63153,126.92866,1.0,0.0,0.0,0.0,0.0
2834,sample94,3024.0,4032.0,37.63154,126.92866,1.0,0.0,0.0,0.0,0.0
2835,sample95,3024.0,4032.0,37.63154,126.92872,1.0,0.0,0.0,0.0,0.0
2836,sample96,3024.0,4032.0,37.63154,126.9287,1.0,0.0,0.0,0.0,0.0
2837,sample97,3024.0,4032.0,37.63154,126.9287,1.0,0.0,0.0,0.0,0.0
2838,sample98,3024.0,4032.0,37.63141,126.92863,1.0,0.0,0.0,0.0,0.0
2839,sample99,3024.0,4032.0,37.63142,126.92861,1.0,0.0,0.0,0.0,0.0
2840,sample100,3024.0,4032.0,37.63142,126.92862,1.0,0.0,0.0,0.0,0.0
2841,sample101,3024.0,4032.0,37.63124,126.92884,1.0,0.0,0.0,0.0,0.0
2842,sample102,3024.0,4032.0,37.6315,126.92858,1.0,0.0,0.0,0.0,0.0
2843,sample103,3024.0,4032.0,37.63151,126.92859,1.0,0.0,0.0,0.0,0.0
2844,sample104,3024.0,4032.0,37.63149,126.9286,1.0,0.0,0.0,0.0,0.0
2845,sample105,3024.0,4032.0,37.63148,126.9286,1.0,0.0,0.0,0.0,0.0
2846,sample106,3024.0,4032.0,37.63148,126.9286,1.0,0.0,0.0,0.0,0.0
2847,sample107,3024.0,4032.0,37.63132,126.92871,0.0,1.0,0.0,0.0,0.0
2848,sample108,3024.0,4032.0,37.63136,126.92875,0.0,1.0,0.0,0.0,0.0
2849,sample109,3024.0,4032.0,37.63144,126.92869,0.0,1.0,0.0,0.0,0.0
2850,1,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2851,2,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2852,3,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2853,4,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2854,5,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2855,6,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2856,7,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2857,8,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2858,9,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2859,10,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2860,11,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2861,12,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2862,13,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2863,14,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2864,15,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2865,16,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2866,17,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2867,18,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2868,19,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2869,20,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2870,21,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2871,22,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2872,23,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2873,24,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2874,25,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2875,26,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2876,27,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2877,28,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2878,29,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2879,30,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2880,31,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2881,32,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2882,33,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2883,34,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2884,35,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2885,36,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2886,37,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2887,38,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2888,39,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2889,40,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2890,41,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2891,42,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2892,43,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2893,44,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2894,45,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2895,46,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2896,47,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2897,48,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2898,49,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2899,50,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2900,51,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2901,52,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2902,53,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2903,54,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2904,55,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2905,56,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2906,57,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2907,58,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2908,59,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2909,60,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2910,61,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2911,62,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2912,63,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2913,64,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2914,65,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2915,66,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2916,67,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2917,68,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2918,69,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2919,70,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2920,71,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2921,72,3024.0,4032.0,37.56,126.97,0.0,0.0,0.0,0.0,1.0
2922,73,3024.0,4032.0,37.56,126.97,0.0,0.0,0.0,0.0,1.0
2923,74,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2924,75,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2925,76,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2926,77,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2927,78,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2928,79,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2929,80,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2930,81,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2931,82,3024.0,4032.0,37.56,126.97,0.0,1.0,0.0,0.0,0.0
2932,83,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2933,84,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2934,85,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2935,86,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2936,87,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2937,88,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
2938,89,3024.0,4032.0,37.56,126.97,1.0,0.0,0.0,0.0,0.0
