,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
2947,Rubbish74,1080.0,1440.0,37.52,126.93,1.0,0.0,0.0,0.0,0.0
2948,Glass75,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2949,Glass76,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2950,Glass77,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2951,Glass78,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2952,Glass79,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2953,Glass80,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2954,Glass81,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2955,Glass82,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2956,Glass83,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2957,Glass84,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2958,Glass85,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2959,Glass86,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,1.0,0.0
2960,Paper87,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2961,Paper88,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2962,Paper89,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2963,Paper90,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2964,Paper91,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2965,Paper92,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2966,Paper93,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2967,Paper94,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2968,Paper95,1440.0,1440.0,37.59,126.75,0.0,0.0,0.0,0.0,1.0
2969,Can96,1440.0,1440.0,37.59,126.75,0.0,0.0,1.0,0.0,0.0
2970,Can97,1440.0,1440.0,37.59,126.75,0.0,0.0,1.0,0.0,0.0
2971,Can98,1440.0,1440.0,37.59,126.75,0.0,0.0,1.0,0.0,0.0
2972,Can99,1440.0,1440.0,37.59,126.75,0.0,0.0,1.0,0.0,0.0
2973,Rubbish100,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2974,Rubbish101,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2975,Rubbish102,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2976,Rubbish103,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2977,Rubbish104,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2978,Rubbish105,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2979,Rubbish106,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2980,Rubbish107,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2981,Rubbish108,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,1.0
2982,Rubbish109,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
2983,Rubbish110,1440.0,1440.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
2984,sample01,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2985,sample02,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2986,sample03,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2987,sample04,4032.0,3024.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2988,sample05,3024.0,4032.0,36.98,127.93,1.0,0.0,0.0,0.0,0.0
2989,sample06,4032.0,3024.0,36.98,127.93,1.0,0.0,0.0,0.0,0.0
2990,sample07,3024.0,4032.0,36.98,127.93,1.0,0.0,0.0,0.0,0.0
2991,sample08,3024.0,4032.0,36.98,127.93,1.0,0.0,0.0,0.0,0.0
2992,sample09,3024.0,4032.0,36.98,127.93,1.0,1.0,0.0,0.0,0.0
2993,sample10,3024.0,4032.0,36.98,127.93,1.0,1.0,0.0,0.0,0.0
2994,sample11,3024.0,4032.0,36.98,127.93,1.0,1.0,0.0,0.0,0.0
2995,sample12,4032.0,3024.0,36.98,127.93,1.0,1.0,0.0,0.0,0.0
2996,sample13,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2997,sample14,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2998,sample15,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
2999,sample16,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3000,sample17,3024.0,4032.0,36.98,127.93,2.0,0.0,0.0,0.0,0.0
3001,sample18,3024.0,4032.0,36.98,127.93,2.0,0.0,0.0,0.0,0.0
3002,sample19,3024.0,4032.0,36.98,127.93,2.0,0.0,0.0,0.0,0.0
3003,sample20,3024.0,4032.0,36.98,127.93,2.0,0.0,0.0,0.0,0.0
3004,sample21,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3005,sample22,4032.0,3024.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3006,sample23,4032.0,3024.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3007,sample24,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3008,sample25,3024.0,4032.0,36.98,127.94,0.0,0.0,1.0,0.0,0.0
3009,sample26,3024.0,4032.0,36.98,127.94,0.0,0.0,1.0,0.0,0.0
3010,sample27,3024.0,4032.0,36.98,127.94,0.0,0.0,1.0,0.0,0.0
3011,sample28,3024.0,4032.0,36.98,127.94,0.0,1.0,0.0,0.0,0.0
3012,sample29,3024.0,4032.0,36.98,127.94,0.0,1.0,0.0,0.0,0.0
3013,sample30,3024.0,4032.0,36.98,127.94,0.0,1.0,0.0,0.0,0.0
3014,sample31,3024.0,4032.0,37.51,127.1,0.0,1.0,0.0,0.0,0.0
3015,sample32,3024.0,4032.0,37.51,127.1,1.0,0.0,0.0,0.0,0.0
3016,sample33,3024.0,4032.0,37.51,127.1,1.0,0.0,0.0,0.0,0.0
3017,sample34,3024.0,4032.0,37.51,127.1,0.0,0.0,0.0,0.0,1.0
3018,sample35,3024.0,4032.0,37.51,127.1,0.0,1.0,0.0,0.0,0.0
3019,sample36,3024.0,4032.0,37.51,127.1,0.0,1.0,0.0,0.0,0.0
3020,sample37,3024.0,4032.0,37.51,127.1,0.0,1.0,0.0,0.0,0.0
3021,sample38,3024.0,4032.0,37.51,127.1,1.0,1.0,0.0,0.0,0.0
3022,sample39,3024.0,4032.0,37.51,127.1,1.0,1.0,0.0,0.0,0.0
3023,sample40,3024.0,4032.0,37.51,127.1,0.0,1.0,0.0,0.0,0.0
3024,sample41,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3025,sample42,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3026,sample43,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3027,sample44,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3028,sample45,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3029,sample46,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3030,sample47,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3031,sample48,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3032,sample49,3024.0,4032.0,36.99,127.95,0.0,1.0,0.0,0.0,0.0
3033,sample50,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3034,sample51,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3035,sample52,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3036,sample53,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3037,sample54,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3038,sample55,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3039,sample56,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3040,sample57,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3041,sample58,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3042,sample59,3024.0,4032.0,36.97,127.94,0.0,1.0,0.0,0.0,0.0
3043,sample60,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3044,sample61,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3045,sample62,3024.0,4032.0,36.97,127.94,0.0,4.0,0.0,0.0,0.0
3046,sample63,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3047,sample64,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3048,sample65,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3049,sample66,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3050,sample67,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3051,sample68,3024.0,4032.0,36.97,127.94,0.0,4.0,0.0,0.0,0.0
3052,sample69,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3053,sample70,3024.0,4032.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3054,sample71,4032.0,3024.0,36.97,127.94,0.0,5.0,0.0,0.0,0.0
3055,sample72,3024.0,4032.0,36.97,127.94,0.0,4.0,0.0,0.0,0.0
3056,sample73,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3057,sample74,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3058,sample75,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3059,sample76,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3060,sample77,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3061,sample78,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3062,sample79,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3063,sample80,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3064,sample81,4032.0,3024.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3065,sample82,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3066,sample83,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3067,sample84,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3068,sample85,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3069,sample86,3024.0,4032.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3070,sample87,3024.0,4032.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3071,sample88,3024.0,4032.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3072,sample89,4032.0,3024.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3073,sample90,4032.0,3024.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3074,sample91,3024.0,4032.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3075,sample92,3024.0,4032.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3076,sample93,3024.0,4032.0,36.97,127.93,1.0,0.0,0.0,0.0,0.0
3077,sample94,3024.0,4032.0,36.98,127.93,0.0,1.0,0.0,0.0,0.0
3078,sample95,3024.0,4032.0,36.98,127.93,0.0,0.0,1.0,0.0,0.0
3079,sample96,3024.0,4032.0,36.98,127.93,0.0,0.0,1.0,0.0,0.0
3080,sample97,3024.0,4032.0,36.98,127.93,0.0,0.0,1.0,0.0,0.0
3081,sample98,3024.0,4032.0,36.98,127.93,0.0,0.0,1.0,0.0,0.0
3082,sample99,3024.0,4032.0,36.98,127.93,0.0,0.0,1.0,0.0,0.0
3083,sample100,3024.0,4032.0,36.98,127.93,0.0,0.0,1.0,0.0,0.0
3084,SeongBuk_1a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3085,SeongBuk_1b,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3086,SeongBuk_2a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3087,SeongBuk_2b,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3088,SeongBuk_3a,3024.0,4032.0,37.58,127.02,0.0,1.0,0.0,0.0,0.0
3089,SeongBuk_3b,3024.0,4032.0,37.58,127.02,0.0,1.0,0.0,0.0,0.0
3090,SeongBuk_4a,3024.0,4032.0,37.58,127.02,0.0,0.0,1.0,0.0,0.0
3091,SeongBuk_4b,4032.0,3024.0,37.58,127.02,0.0,0.0,1.0,0.0,0.0
3092,SeongBuk_5a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3093,SeongBuk_5b,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3094,Anyang_1a,3024.0,4032.0,37.52,126.88,0.0,1.0,0.0,0.0,0.0
3095,Anyang_1b,3024.0,4032.0,37.52,126.88,0.0,1.0,0.0,0.0,0.0
3096,Anyang_2a,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3097,Anyang_2b,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3098,Anyang_2c,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3099,Anyang_3a,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3100,Anyang_3b,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3101,Anyang_3c,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3102,Anyang_4a,3024.0,4032.0,37.51,126.87,0.0,1.0,0.0,0.0,0.0
3103,Dorim_1a,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3104,Dorim_1b,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3105,Dorim_2a,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3106,Dorim_2b,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3107,Dorim_2c,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3108,Dorim_3a,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3109,Dorim_3b,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3110,Dorim_4a,3024.0,4032.0,37.51,126.88,0.0,0.0,1.0,0.0,0.0
3111,Dorim_4b,3024.0,4032.0,37.51,126.88,0.0,0.0,1.0,0.0,0.0
3112,Dorim_5a,3024.0,4032.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3113,Dorim_5b,3024.0,4032.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3114,Dorim_6a,4032.0,3024.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3115,Dorim_7a,4032.0,3024.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3116,Dorim_8a,3024.0,4032.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3117,Dorim_9a,4032.0,3024.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3118,Dorim_10a,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3119,Dorim_10b,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3120,Dorim_11a,3024.0,4032.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3121,Dorim_11b,3024.0,4032.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3122,Dorim_12a,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3123,Dorim_12b,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3124,Dorim_13a,4032.0,3024.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3125,Dorim_13b,4032.0,3024.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3126,Dorim_14a,3024.0,4032.0,37.51,126.88,1.0,0.0,0.0,0.0,0.0
3127,Dorim_15a,4032.0,3024.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3128,Dorim_16a,4032.0,3024.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3129,Dorim_17a,4032.0,3024.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3130,Dorim_17b,3024.0,4032.0,37.51,126.88,1.0,1.0,0.0,0.0,0.0
3131,Dorim_18a,3024.0,4032.0,37.51,126.88,0.0,0.0,1.0,0.0,0.0
3132,Dorim_18b,3024.0,4032.0,37.51,126.88,0.0,0.0,1.0,0.0,0.0
3133,Dorim_18c,3024.0,4032.0,37.51,126.88,0.0,0.0,1.0,0.0,0.0
3134,Dorim_19a,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3135,Dorim_20a,3024.0,4032.0,37.51,126.88,0.0,0.0,0.0,0.0,1.0
3136,Dorim_20b,3024.0,4032.0,37.51,126.88,0.0,0.0,0.0,0.0,1.0
3137,Dorim_21a,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3138,Dorim_21b,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3139,Dorim_22a,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3140,Dorim_22b,4032.0,3024.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3141,Dorim_23a,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3142,Dorim_23b,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3143,Dorim_23c,3024.0,4032.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3144,Dorim_24a,4032.0,3024.0,37.51,126.88,0.0,1.0,0.0,0.0,0.0
3145,SeongBuk_6a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3146,SeongBuk_7a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3147,SeongBuk_7b,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3148,SeongBuk_8a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3149,SeongBuk_8b,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3150,SeongBuk_8c,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3151,SeongBuk_9a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3152,SeongBuk_10a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3153,SeongBuk_10b,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3154,SeongBuk_11a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3155,SeongBuk_11b,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3156,SeongBuk_12a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3157,SeongBuk_12b,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3158,SeongBuk_12c,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3159,SeongBuk_13a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3160,SeongBuk_13b,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3161,SeongBuk_13c,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3162,SeongBuk_13d,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3163,SeongBuk_14a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3164,SeongBuk_14b,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3165,SeongBuk_15a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3166,SeongBuk_15b,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3167,SeongBuk_16a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3168,SeongBuk_17a,3024.0,4032.0,37.58,127.01,0.0,1.0,0.0,0.0,0.0
3169,SeongBuk_18a,3024.0,4032.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3170,SeongBuk_19a,4032.0,3024.0,37.58,127.01,1.0,0.0,0.0,0.0,0.0
3171,Han_1a,3024.0,4032.0,37.55,126.87,0.0,0.0,0.0,0.0,1.0
3172,Han_1b,3024.0,4032.0,37.55,126.87,0.0,0.0,0.0,0.0,1.0
3173,Han_2a,4032.0,3024.0,37.55,126.87,0.0,1.0,0.0,0.0,0.0
3174,Cheonggye_1a,3024.0,4032.0,37.56,127.0,0.0,0.0,0.0,0.0,1.0
3175,Cheonggye_1b,4032.0,3024.0,37.56,127.0,0.0,0.0,0.0,0.0,1.0
3176,Cheonggye_2a,3024.0,4032.0,37.56,127.0,0.0,0.0,0.0,0.0,1.0
3177,Cheonggye_2b,3024.0,4032.0,37.56,127.0,0.0,0.0,0.0,0.0,1.0
3178,Cheonggye_3a,3024.0,4032.0,37.56,127.0,1.0,0.0,0.0,0.0,1.0
3179,SeongBuk_20a,3024.0,4032.0,37.57,127.02,0.0,0.0,0.0,0.0,1.0
3180,SeongBuk_20b,3024.0,4032.0,37.57,127.02,0.0,0.0,0.0,0.0,1.0
3181,SeongBuk_21a,4032.0,3024.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3182,SeongBuk_21b,4032.0,3024.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3183,SeongBuk_22a,3024.0,4032.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3184,SeongBuk_22b,3024.0,4032.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3185,SeongBuk_22c,3024.0,4032.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3186,SeongBuk_23a,3024.0,4032.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3187,SeongBuk_24a,3024.0,4032.0,37.57,127.02,0.0,1.0,0.0,0.0,0.0
3188,IMG_0002,3024.0,3024.0,37.31,126.55,0.0,0.0,0.0,0.0,1.0
3189,IMG_0004,3024.0,3024.0,37.31,126.55,0.0,1.0,0.0,0.0,0.0
3190,IMG_0006,3024.0,3024.0,37.31,126.55,1.0,0.0,0.0,0.0,0.0
3191,IMG_0009,3024.0,3024.0,37.31,126.55,1.0,0.0,0.0,0.0,1.0
3192,IMG_0010,3024.0,3024.0,37.31,126.55,0.0,0.0,0.0,0.0,1.0
3193,IMG_0012,3024.0,3024.0,37.32,126.55,0.0,1.0,0.0,0.0,0.0
3194,IMG_0015,3024.0,3024.0,37.32,126.55,0.0,1.0,0.0,0.0,0.0
3195,IMG_0016,3024.0,3024.0,37.32,126.55,0.0,1.0,0.0,0.0,0.0
3196,IMG_0017,3024.0,3024.0,37.32,126.55,1.0,0.0,0.0,0.0,0.0
3197,IMG_0018,3024.0,3024.0,37.32,126.55,0.0,0.0,0.0,0.0,1.0
3198,IMG_0019,3024.0,3024.0,37.32,126.55,0.0,0.0,0.0,0.0,1.0
3199,IMG_0020,3024.0,3024.0,37.32,126.55,0.0,0.0,0.0,0.0,1.0
3200,IMG_0022,3024.0,3024.0,37.32,126.54,1.0,0.0,0.0,0.0,0.0
3201,IMG_0023,3024.0,3024.0,37.32,126.54,1.0,0.0,0.0,0.0,0.0
3202,IMG_0024,3024.0,3024.0,37.32,126.54,0.0,1.0,0.0,0.0,0.0
3203,IMG_0025,3024.0,3024.0,37.32,126.54,0.0,1.0,0.0,0.0,0.0
3204,IMG_0026,3024.0,3024.0,37.32,126.54,0.0,1.0,0.0,0.0,0.0
3205,IMG_0030,3024.0,3024.0,37.32,126.54,1.0,0.0,0.0,0.0,0.0
3206,IMG_0032,3024.0,3024.0,37.31,126.54,0.0,1.0,0.0,0.0,0.0
3207,IMG_0033,3024.0,3024.0,37.31,126.54,0.0,1.0,0.0,0.0,0.0
3208,IMG_0035,3024.0,3024.0,37.31,126.54,0.0,1.0,0.0,0.0,0.0
3209,IMG_0036,3024.0,3024.0,37.31,126.54,0.0,1.0,0.0,0.0,0.0
3210,IMG_0037,3024.0,3024.0,37.31,126.54,0.0,1.0,0.0,0.0,0.0
3211,IMG_0038,3024.0,3024.0,37.31,126.54,1.0,0.0,0.0,0.0,0.0
3212,IMG_0041,3024.0,3024.0,37.31,126.54,1.0,0.0,0.0,0.0,0.0
3213,IMG_0042,3024.0,3024.0,37.31,126.54,1.0,0.0,0.0,0.0,0.0
3214,IMG_0082,3024.0,3024.0,37.35,127.1,1.0,0.0,0.0,0.0,0.0
3215,IMG_0089,3024.0,3024.0,37.35,127.1,1.0,0.0,0.0,0.0,0.0
3216,IMG_0127,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3217,IMG_0129,3024.0,3024.0,37.28,126.55,0.0,1.0,0.0,0.0,0.0
3218,IMG_0130,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3219,IMG_0131,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3220,IMG_0132,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3221,IMG_0133,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3222,IMG_0134,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3223,IMG_0135,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3224,IMG_0136,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3225,IMG_0137,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3226,IMG_0138,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3227,IMG_0139,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3228,IMG_0140,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3229,IMG_0141,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3230,IMG_0142,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3231,IMG_0143,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3232,IMG_0144,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3233,IMG_0145,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3234,IMG_0145,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3235,IMG_0147,3024.0,3024.0,37.28,126.55,0.0,0.0,0.0,0.0,1.0
3236,IMG_0148,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3237,IMG_0149,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3238,IMG_0150,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
3239,IMG_0151,3024.0,3024.0,37.28,126.55,1.0,0.0,0.0,0.0,0.0
